บันทึกแล้ว,Stat,    งวด,Unnamed: 3,ผู้ใช้,G/L,กลับรายการ,เลขเอกสาร,Pstng Date,ว/ทเอกสาร,ประเภท,ศ.เงินทุน,ศ.ต้นทุน,Bus. Process,ผลิตภัณฑ์/,Carrier/Op,เซกเมนต์,ศูนย์กำไร,BP,    Amt in loc.cur.,Tx,ข้อความ,ส/ท ซ่อม,SNoซ,วัสดุ,เงื่อนไข1,เงื่อนไข2
29.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,51602104,,8800000057,09.05.2024,09.05.2024,HR,2R20103,2R20103,,,,19303,,,"1,805.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,51602104,,8800000057,09.05.2024,09.05.2024,HR,2R20105,2R20105,,,,19303,,,"2,970.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,51602104,,8800000057,09.05.2024,09.05.2024,HR,2R30107,2R30107,,,,19303,,,"3,001.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,51602104,,8800000057,09.05.2024,09.05.2024,HR,2R30204,2R30204,,,,19303,,,"2,375.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,51602104,,8800000057,09.05.2024,09.05.2024,HR,2R30205,2R30205,,,,19303,,,"1,067.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,51602104,,8800000057,09.05.2024,09.05.2024,HR,2R30206,2R30206,,,,19303,,,"29,598.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,51602104,,8800000057,09.05.2024,09.05.2024,HR,2R30207,2R30207,,,,19303,,,840,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1D10600,1D10603,,,,19303,,,"13,993.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1G00001,1G00004,,,,19303,,,"1,518.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1H10400,1H10402,,,,19303,,,"44,819.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J00300,1J00301,,,,19303,,,"52,312.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J00300,1J00308,,,,19303,,,"54,638.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J00300,1J00310,,,,19303,,,"15,895.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J40100,1J40103,,,,19303,,,"3,687.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J40100,1J40105,,,,19303,,,"4,500.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J40100,1J40108,,,,19303,,,"6,358.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J50100,1J50101,,,,19303,,,500,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J50100,1J50102,,,,19303,,,"6,473.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J50100,1J50103,,,,19303,,,"88,337.25",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J50100,1J50105,,,,19303,,,"25,440.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J50200,1J50200,,,,19303,,,"1,450.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J50200,1J50201,,,,19303,,,"4,051.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J50200,1J50206,,,,19303,,,"3,680.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J50200,1J50211,,,,19303,,,"10,515.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J50200,1J50212,,,,19303,,,"15,495.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J60100,1J60102,,,,19303,,,600,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J60200,1J60201,,,,19303,,,"3,620.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J60200,1J60204,,,,19303,,,"7,359.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J60200,1J60205,,,,19303,,,"10,974.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1J60300,1J60306,,,,19303,,,"1,200.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,1N10300,1N10312,,,,19303,,,"1,100.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2J00001,2J00001,,,,19303,,,"1,505.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2O20200,2O20206,,,,19303,,,"8,432.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2Q10202,2Q10202,,,,19303,,,"7,779.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2Q10305,2Q10305,,,,19303,,,870,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2Q20001,2Q20003,,,,19303,,,"4,195.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2Q20103,2Q20103,,,,19303,,,280,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2Q30001,2Q30003,,,,19303,,,"6,432.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2Q30102,2Q30102,,,,19303,,,"7,675.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2Q30103,2Q30103,,,,19303,,,"3,020.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2Q30105,2Q30105,,,,19303,,,"55,050.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2Q30202,2Q30202,,,,19303,,,"24,580.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2Q30203,2Q30203,,,,19303,,,"2,876.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2Q30205,2Q30205,,,,19303,,,"2,108.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2Q30206,2Q30206,,,,19303,,,"2,150.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2R10001,2R10003,,,,19303,,,"8,006.60",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
29.04.2024,ข-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,53602104,,8800000057,09.05.2024,09.05.2024,HR,2R10100,2R10101,,,,19303,,,"32,022.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
